time,latitude,longitude,depth,mag,magType,rms,id,updated,place,depthError,magNst,locationSource,magSource
2017-04-09T14:32:45.840Z,-31.2665,-72.7993,10,4.2,mb,0.46,us10008g2g,2017-07-05T18:09:53.040Z,"160km WNW of Illapel, Chile",2,2,us,us
2017-04-07T04:38:39.640Z,-31.3849,-72.6306,33.05,4.3,mb,0.79,us10008fdf,2017-06-23T07:26:34.040Z,"141km W of Illapel, Chile",12.2,5,us,us
2017-04-07T02:50:31.120Z,-28.1121,-68.8279,103.94,4.4,mb,0.77,us10008fcf,2017-06-23T07:26:34.040Z,"94km NW of Vinchina, Argentina",6.1,5,us,us
2017-04-05T10:50:33.720Z,-35.918,-69.702,213.24,4.2,mb,0.61,us10008ejs,2017-06-23T07:26:32.040Z,"51km SSW of Malargue, Argentina",9.6,9,us,us
2017-04-04T22:53:39.700Z,-37.4737,-71.7397,121.35,4,mb,0.85,us10008efk,2017-06-23T07:26:31.040Z,"51km ENE of Mulchen, Chile",8.6,9,us,us
2017-04-04T08:53:30.830Z,-36.3419,-72.0461,83.23,4.2,ml,0.55,us10008e8j,2017-06-23T07:26:29.040Z,"12km NW of San Carlos, Chile",15.1,,us,guc
2017-04-03T06:56:57.810Z,-30.6419,-70.9955,81.97,4.7,mb,0.64,us10008e15,2017-06-23T07:26:28.040Z,"7km NW of Monte Patria, Chile",5.4,7,us,us
2017-04-02T07:39:06.430Z,-30.7098,-71.4528,48.83,4.2,mb,0.67,us10008dwr,2017-06-23T07:26:26.040Z,"27km WSW of Ovalle, Chile",8.8,2,us,us
2017-04-01T22:54:58.920Z,-31.366,-68.2794,105.97,4.4,mb,1.37,us10008dv3,2017-06-16T23:08:07.040Z,"18km NNE of San Martin, Argentina",1.9,10,us,us
2017-03-31T19:10:13.910Z,-30.765,-71.4947,41.8,4.2,mb,0.89,us10008dmw,2017-06-16T23:08:05.040Z,"33km WSW of Ovalle, Chile",8.6,3,us,us
2017-03-31T18:44:39.610Z,-30.7579,-71.4941,41.5,5.2,mww,0.88,us10008dmt,2017-06-16T23:08:05.040Z,"33km WSW of Ovalle, Chile",3.6,18,us,us
2017-03-30T09:06:21.460Z,-37.1313,-74.0309,10,4.5,mwr,1.02,us10008d94,2017-06-16T23:08:03.040Z,"63km NNW of Lebu, Chile",1.9,39,us,us
2017-03-30T06:48:23.920Z,-37.1085,-74.0511,16.61,4.7,mwr,0.74,us10008d88,2017-06-16T23:08:03.040Z,"66km WNW of Arauco, Chile",2.4,45,us,us
2017-03-27T03:03:32.320Z,-36.2378,-71.741,88.72,5,mwr,0.73,us20008uxc,2017-06-16T23:07:58.040Z,"12km SE of Parral, Chile",5,50,us,us
2017-03-26T18:42:07.500Z,-27.5873,-67.3446,131.86,4.7,mb,1.23,us20008uuk,2017-06-16T23:07:57.040Z,"25km NW of Londres, Argentina",8.7,23,us,us
2017-03-26T13:32:23.670Z,-43.4184,-74.2065,19.44,4.3,mb,0.89,us20008utl,2017-06-16T23:07:57.040Z,"58km SW of Puerto Quellon, Chile",6.9,5,us,us
2017-03-25T21:50:21.040Z,-27.9112,-67.1016,174.24,4,mb,1.15,us20008upc,2017-06-12T19:46:57.040Z,"22km S of Londres, Argentina",13.9,4,us,us
2017-03-24T22:19:32.850Z,-27.5609,-69.6017,114.81,4.2,mb,1.44,us20008ugc,2017-06-12T19:46:56.040Z,"75km ESE of Copiapo, Chile",7.4,4,us,us
2017-03-23T00:54:35.040Z,-31.0986,-71.6194,36.1,4.1,mb,0.86,us20008txi,2017-06-12T19:46:54.040Z,"68km SW of Ovalle, Chile",14.3,1,us,us
2017-03-21T11:56:56.780Z,-31.0511,-69.9319,133.07,4.4,mb,0.78,us20008tiq,2017-06-12T19:46:52.040Z,"58km WNW of Calingasta, Argentina",9.7,3,us,us
2017-03-21T05:56:55.730Z,-31.1451,-71.5692,41.1,3.7,mb,1.45,us20008tgr,2017-06-12T19:46:52.040Z,"66km NW of Illapel, Chile",30.2,2,us,us
2017-03-21T05:08:38.720Z,-32.1583,-72.0589,10,4,mb,0.61,us20008tgl,2017-06-12T19:46:52.040Z,"84km WNW of La Ligua, Chile",1.8,2,us,us
2017-03-21T05:02:41.360Z,-32.1678,-72.1379,18.24,4,ml,0.69,us20008tgk,2017-06-12T19:46:52.040Z,"91km WNW of La Ligua, Chile",11.2,,us,guc
2017-03-20T08:17:25.860Z,-27.0913,-66.3875,164.72,4.6,mb,1.14,us20008t9z,2017-06-12T19:46:51.040Z,"46km ENE of Hualfin, Argentina",6.3,183,us,us
2017-03-20T00:39:22.010Z,-28.7674,-71.1074,60.05,4.3,mwr,1.29,us20008t7q,2017-06-12T19:46:50.040Z,"40km WSW of Vallenar, Chile",6.4,10,us,us
2017-03-19T03:52:05.280Z,-28.9278,-72.5094,5.91,4.2,mwr,1.28,us20008t47,2017-06-12T19:46:49.040Z,"160km NW of Coquimbo, Chile",3.7,76,us,us
2017-03-17T08:02:56.560Z,-32.4468,-71.7298,27.26,4.8,mwr,0.66,us20008smr,2017-06-07T00:33:42.040Z,"46km W of La Ligua, Chile",4,74,us,us
2017-03-16T07:05:11.900Z,-34.0253,-72.1992,21.8,4.5,mwr,0.71,us20008sf5,2017-06-07T00:33:41.040Z,"71km SW of San Antonio, Chile",4.8,73,us,us
2017-03-15T00:00:26.470Z,-35.2326,-70.9459,99.2,4.6,mb,1,us20008s7n,2017-06-07T00:33:39.040Z,"33km ESE of Molina, Chile",4.9,49,us,us
2017-03-14T15:11:18.130Z,-33.5471,-71.3514,44.12,4.4,mb,0.59,us100088wg,2017-06-07T00:33:39.040Z,"21km NW of Melipilla, Chile",5.7,7,us,us
2017-03-14T03:27:37.760Z,-34.8279,-71.7749,52,4.3,mb,0.6,us100088sk,2017-06-07T00:33:38.040Z,"43km WSW of Santa Cruz, Chile",10.9,5,us,us
2017-03-13T15:05:56.000Z,-30.4321,-71.3954,46.33,5.1,mww,0.77,us100088n2,2017-06-07T00:33:37.040Z,"26km NW of Ovalle, Chile",3.7,21,us,us
2017-03-13T05:49:46.450Z,-28.8934,-70.2806,105.11,4.4,mb,0.61,us100088lm,2017-06-07T00:33:37.040Z,"58km SE of Vallenar, Chile",3.9,5,us,us
2017-03-12T07:26:14.910Z,-39.5076,-75.2977,10,4,mwr,0.75,us100088hi,2017-06-07T00:33:36.040Z,"165km WNW of Corral, Chile",1.9,25,us,us
2017-03-11T19:07:29.320Z,-29.9678,-72.1484,10,4.1,mb,0.86,us100088fe,2017-05-31T01:59:02.040Z,"77km W of Coquimbo, Chile",1.9,3,us,us
2017-03-11T15:15:36.560Z,-29.9182,-72.1973,10,4.3,mb,1.04,us100088ex,2017-05-31T01:59:01.040Z,"82km W of Coquimbo, Chile",2,3,us,us
2017-03-11T07:00:31.780Z,-29.2266,-69.3046,93.74,4.8,mww,1.13,us100088dn,2017-05-31T01:59:01.040Z,"118km WSW of Vinchina, Argentina",5.1,22,us,us
2017-03-11T03:42:16.660Z,-34.7839,-71.848,45.18,4.7,mwr,0.63,us100088d4,2017-05-31T01:59:01.040Z,"47km WSW of Santa Cruz, Chile",4.7,55,us,us
2017-03-10T06:22:20.770Z,-30.5797,-72.0795,14.07,5.2,mww,1.07,us1000882x,2017-05-31T01:59:00.040Z,"84km W of Ovalle, Chile",3.8,26,us,us
2017-03-10T03:48:42.930Z,-28.8729,-67.6567,171.4,4.1,mb,0.78,us1000882f,2017-05-31T01:59:00.040Z,"35km NNW of Chilecito, Argentina",20.9,3,us,us
2017-03-09T17:34:02.620Z,-31.7755,-71.6191,35.51,4.1,mb,0.67,us100087y2,2017-05-31T01:59:00.040Z,"45km WSW of Illapel, Chile",12.8,2,us,us
2017-03-08T14:42:24.560Z,-38.0652,-73.8095,24.12,4.4,mwr,0.73,us100087q2,2017-05-31T01:58:58.040Z,"46km SW of Canete, Chile",6.1,30,us,us
2017-03-06T13:35:16.000Z,-31.238,-68.376,104,4.1,ml,1.1,us100087a1,2017-05-31T01:58:55.040Z,"26km NNE of Albardon, Argentina",9.7,48,sja,us
2017-03-06T05:26:12.230Z,-52.6935,-74.3739,12.34,4.4,mb,1.25,us1000877q,2017-05-31T01:58:55.040Z,"168km SW of Puerto Natales, Chile",6.2,13,us,us
2017-03-06T02:56:22.940Z,-40.4113,-71.905,144.3,4.6,mb,1.16,us1000877d,2017-05-31T01:58:55.040Z,"44km NNW of Villa La Angostura, Argentina",4.1,24,us,us
2017-03-05T01:52:06.360Z,-30.3544,-71.6949,27.51,3.7,mb,0.87,us10008719,2017-05-31T01:58:53.040Z,"54km WNW of Ovalle, Chile",12.9,1,us,us
2017-03-04T21:41:32.670Z,-37.3656,-74.2338,23.33,4.1,mb,0.69,us1000870j,2017-05-24T02:48:16.040Z,"58km WNW of Lebu, Chile",4.4,5,us,us
2017-03-04T15:39:51.470Z,-44.6646,-81.7545,10,4.6,mb,1.32,us1000889n,2017-05-24T02:48:16.040Z,West Chile Rise,1.9,8,us,us
2017-03-02T19:11:06.490Z,-43.2275,-74.0636,27.61,4.5,mwr,1.02,us100086k8,2017-05-24T02:48:13.040Z,"38km WSW of Puerto Quellon, Chile",8.1,,us,guc
2017-02-28T17:35:40.370Z,-44.793,-80.8972,10,5.6,mww,0.8,us100085qu,2017-05-24T02:48:11.040Z,"Off the coast of Aisen, Chile",1.9,26,us,us
2017-02-28T10:19:37.260Z,-29.32,-67.2056,109.9,4.6,mb,1.23,us20008mx2,2017-05-24T02:48:10.040Z,"18km WSW of Villa Bustos, Argentina",9.2,20,us,us
2017-02-27T11:39:21.190Z,-37.0568,-74.1727,10,4.6,mb,1.25,us20008mnq,2017-05-24T02:48:09.040Z,"77km NW of Lebu, Chile",1.8,14,us,us
2017-02-26T08:59:16.670Z,-28.9602,-71.5883,34.69,5,mww,0.89,us20008mhp,2017-05-24T02:48:08.040Z,"91km WSW of Vallenar, Chile",3.8,12,us,us
2017-02-25T14:00:31.710Z,-29.1774,-67.9683,103.9,4.8,mww,0.75,us20008meg,2017-05-17T01:19:39.040Z,"45km W of Chilecito, Argentina",4.4,22,us,us
2017-02-24T19:07:56.210Z,-43.1081,-74.4857,15.44,4.2,mb,0.74,us20008m8n,2017-05-17T01:19:38.040Z,"70km W of Puerto Quellon, Chile",5.4,11,us,us
2017-02-24T16:00:43.700Z,-33.1486,-69.6519,10,4.4,mb,1.38,us20008m2h,2017-05-17T01:19:38.040Z,"82km WSW of Mendoza, Argentina",1.6,7,us,us
2017-02-24T10:53:17.990Z,-31.2161,-64.6228,73.57,3.4,md,1.22,us20008mk6,2017-05-17T01:19:38.040Z,"15km WNW of Cosquin, Argentina",15.6,,us,sja
2017-02-23T22:10:54.480Z,-31.5809,-68.9282,191.05,4,ml,0.67,us20008lvm,2017-05-17T01:19:37.040Z,"18km W of Zonda, Argentina",19.1,,us,guc
2017-02-23T17:10:12.000Z,-31.73,-70.055,144.2,4.1,mb,0.44,us20008ltu,2017-05-17T01:19:37.040Z,"75km SW of Calingasta, Argentina",7.5,6,guc,us
2017-02-22T23:41:31.370Z,-36.1181,-73.8107,10.35,4.4,mb,0.83,us20008lmg,2017-05-17T01:19:36.040Z,"91km NW of Talcahuano, Chile",6.1,13,us,us
2017-02-21T13:01:13.330Z,-30.851,-71.7021,35,4,mwr,1.09,us20008l3u,2017-05-17T01:19:34.040Z,"55km WSW of Ovalle, Chile",2,52,us,us
2017-02-21T00:07:31.230Z,-26.1613,-68.4146,148.53,4,ml,0.73,us20008l0s,2017-05-17T01:19:34.040Z,"101km W of Antofagasta de la Sierra, Argentina",13.2,,us,guc
2017-02-20T13:29:52.460Z,-37.5297,-73.8102,13.93,4.1,mwr,0.8,us20008kwc,2017-05-17T01:19:33.040Z,"17km NW of Lebu, Chile",5.2,25,us,us
2017-02-20T10:18:18.100Z,-30.0698,-72.2664,52.03,4,mb,1,us20008kvu,2017-05-17T01:19:33.040Z,"89km W of Coquimbo, Chile",25.7,4,us,us
2017-02-20T06:17:33.940Z,-37.5211,-73.9835,35,4.1,mb,0.94,us20008kvc,2017-05-17T01:19:33.040Z,"31km WNW of Lebu, Chile",2,12,us,us
2017-02-19T21:06:13.940Z,-37.4713,-74.1253,18.63,4.1,mwr,0.9,us20008ku5,2017-05-17T01:19:32.040Z,"44km WNW of Lebu, Chile",5.5,34,us,us
2017-02-19T19:07:25.990Z,-37.4822,-73.8785,19.04,4.7,mwr,0.46,us20008ktu,2017-05-17T01:19:32.040Z,"25km NW of Lebu, Chile",5.2,36,us,us
2017-02-19T15:49:18.200Z,-37.459,-74.0485,16.99,4,mwr,0.59,us20008kt6,2017-05-17T01:19:32.040Z,"39km WNW of Lebu, Chile",6.8,38,us,us
2017-02-19T09:37:23.030Z,-37.5736,-73.8554,14.04,4.3,mwr,0.95,us20008ksb,2017-05-17T01:19:32.040Z,"18km WNW of Lebu, Chile",4.9,63,us,us
2017-02-19T07:10:39.470Z,-37.552,-74.1723,18.36,3.9,mwr,0.54,us20008ks0,2017-05-17T01:19:32.040Z,"46km W of Lebu, Chile",7.3,25,us,us
2017-02-19T07:06:55.120Z,-37.5395,-73.8852,20,4.1,mwr,0.75,us20008krx,2017-05-17T01:19:32.040Z,"22km WNW of Lebu, Chile",2,31,us,us
2017-02-19T04:03:33.600Z,-37.5559,-73.6964,13.57,4.5,mwr,0.85,us20008kqn,2017-05-17T01:19:31.040Z,"7km NNW of Lebu, Chile",2.9,43,us,us
2017-02-16T19:39:17.580Z,-35.8352,-73.785,11.87,4.5,mwr,0.66,us20008kaw,2017-05-13T01:03:22.040Z,"114km NNW of Talcahuano, Chile",5,35,us,us
2017-02-16T18:39:46.300Z,-35.845,-73.6881,21.76,4.6,mwr,1.09,us20008kaj,2017-05-13T01:03:22.040Z,"108km NW of Tome, Chile",5.9,46,us,us
2017-02-16T07:02:05.500Z,-30.1677,-72.1093,9.84,5.4,mww,1.04,us20008k59,2017-05-13T01:03:21.040Z,"77km WSW of Coquimbo, Chile",3.2,41,us,us
2017-02-16T00:19:20.170Z,-30.041,-71.3549,49.59,4.2,mwr,0.85,us20008k40,2017-05-13T01:03:21.040Z,"9km S of Coquimbo, Chile",6.1,33,us,us
2017-02-15T15:51:50.160Z,-33.1872,-69.6605,21.39,4.7,mb,0.85,us20008jzz,2017-05-13T01:03:21.040Z,"84km WSW of Mendoza, Argentina",6.2,13,us,us
2017-02-13T21:40:12.150Z,-34.3458,-71.9827,15.39,4.1,mb,0.78,us20008jkr,2017-05-13T01:03:19.040Z,"64km WNW of Santa Cruz, Chile",2.8,5,us,us
2017-02-13T08:27:52.790Z,-33.145,-69.6634,10,4.5,mb,0.86,us20008jhb,2017-05-13T01:03:18.040Z,"83km WSW of Mendoza, Argentina",1.9,3,us,us
2017-02-12T16:21:11.430Z,-27.8715,-71.3402,16.17,5.1,mww,0.6,us20008jd5,2017-05-13T01:03:18.040Z,"96km NW of Vallenar, Chile",3.9,12,us,us
2017-02-11T07:31:47.170Z,-44.6179,-80.5208,10,4.5,mb,0.67,us20008j54,2017-05-09T01:24:34.040Z,"Off the coast of Aisen, Chile",2,9,us,us
2017-02-11T07:15:34.870Z,-31.8028,-69.0369,106.14,4.9,mb,0.99,us20008j50,2017-05-09T01:24:34.040Z,"40km SW of Zonda, Argentina",4.9,28,us,us
2017-02-10T08:45:05.930Z,-29.7703,-66.7213,33.77,4.5,mb,0.92,us20008iv8,2017-05-09T01:24:32.040Z,"41km SSE of La Rioja, Argentina",5.1,9,us,us
2017-02-07T17:30:48.790Z,-43.2178,-74.4546,15.08,4.1,mb,0.76,us20008i9m,2017-05-09T01:24:30.040Z,"69km W of Puerto Quellon, Chile",5.9,4,us,us
2017-02-07T03:17:27.160Z,-29.6421,-72.092,11.24,4.4,mwr,0.95,us20008i2r,2017-05-09T01:24:29.040Z,"80km WNW of Coquimbo, Chile",3.9,55,us,us
2017-02-07T01:30:14.900Z,-28.4886,-68.1209,171.99,4.3,mb,0.7,us20008i2e,2017-05-09T01:24:29.040Z,"31km NNE of Vinchina, Argentina",16.6,4,us,us
2017-02-05T08:55:40.230Z,-28.2557,-67.4544,123.1,4.4,mb,0.9,us20008hrq,2017-05-09T01:24:27.040Z,"23km SSE of Tinogasta, Argentina",7.3,15,us,us
2017-02-04T19:25:14.740Z,-33.1052,-69.6361,9.01,4.1,mb,0.83,us20008hpf,2017-04-27T01:38:44.040Z,"79km WSW of Mendoza, Argentina",6.6,4,us,us
2017-02-04T06:44:30.940Z,-31.4597,-66.2021,136.02,4.1,mb,0.98,us20008hm1,2017-04-27T01:38:44.040Z,"39km ESE of Chepes, Argentina",10.6,7,us,us
2017-02-03T00:52:26.450Z,-33.0883,-69.7164,10,5.4,mww,1.28,us20008h9r,2017-04-27T01:38:42.040Z,"85km WSW of Mendoza, Argentina",1.7,35,us,us
2017-02-01T11:54:32.370Z,-37.2751,-73.7615,30.36,4,mb,0.76,us10007wlz,2017-04-27T01:38:41.040Z,"39km W of Arauco, Chile",9.4,5,us,us
2017-02-01T11:23:24.380Z,-37.2896,-73.7362,18.33,4.4,mwr,0.69,us10007wlu,2017-04-27T01:38:41.040Z,"37km W of Arauco, Chile",4.7,49,us,us
2017-02-01T03:07:48.820Z,-30.1154,-71.2995,83.83,4,mb,0.33,us10007wkf,2017-04-27T01:38:40.040Z,"18km SSE of Coquimbo, Chile",4.9,2,us,us
2017-01-31T22:48:15.910Z,-43.5508,-74.3874,19.32,3.9,mwr,0.67,us10007wim,2017-04-27T01:38:40.040Z,"78km SW of Puerto Quellon, Chile",5.9,19,us,us
2017-01-31T13:06:38.640Z,-29.467,-69.5894,121.24,4.5,mb,0.81,us10007weu,2017-04-27T01:38:40.040Z,"118km NW of San Jose de Jachal, Argentina",6.7,29,us,us
2017-01-31T05:50:40.980Z,-30.4788,-71.3753,73.37,4.2,mb,1.25,us10007wdm,2017-04-27T01:38:39.040Z,"21km NW of Ovalle, Chile",9.9,3,us,us
2017-01-29T15:46:59.980Z,-30.3983,-68.6573,98.77,4.6,mb,0.71,us10007w1h,2017-04-27T01:38:37.040Z,"19km SSE of San Jose de Jachal, Argentina",6.5,31,us,us
2017-01-28T13:39:01.240Z,-26.5612,-71.0265,44.91,4.8,mb,1.31,us10007vxt,2017-04-19T18:31:03.040Z,"99km WSW of Diego de Almagro, Chile",7.3,51,us,us
2017-01-27T14:29:23.480Z,-31.481,-69.0424,114.4,4.6,mb,1.44,us10007vpg,2017-04-19T18:31:01.040Z,"30km WNW of Zonda, Argentina",10.1,3,us,us
2017-01-27T07:26:39.150Z,-31.0163,-71.491,56.85,4.7,mb,0.68,us10007vni,2017-04-19T18:31:01.040Z,"54km SSW of Ovalle, Chile",6.1,13,us,us
2017-01-26T12:37:02.340Z,-30.6012,-72.0339,10,4.2,mwr,1.25,us10007vi8,2017-04-19T18:31:00.040Z,"79km W of Ovalle, Chile",1.7,70,us,us
2017-01-25T16:40:29.410Z,-32.3019,-68.3184,124.63,4.3,mb,1.11,us10007vd4,2017-04-19T18:30:59.040Z,"70km S of Nueve de Julio, Argentina",5.1,21,us,us
2017-01-25T06:47:02.960Z,-32.0284,-71.84,46.79,4,mb,1.28,us10007vb4,2017-04-19T18:30:59.040Z,"74km NW of La Ligua, Chile",27.1,2,us,us
2017-01-24T17:37:13.450Z,-32.1011,-67.4849,10,4.3,mb,1.13,us10007v79,2017-04-19T18:30:58.040Z,"90km SE of Caucete, Argentina",1.9,7,us,us
2017-01-23T11:21:56.980Z,-30.6825,-71.1974,53.96,4.2,mwr,0.97,us10007uyw,2017-04-19T18:30:56.040Z,"9km S of Ovalle, Chile",7,31,us,us
2017-01-22T02:50:37.790Z,-31.6085,-68.9713,114.59,4.7,mb,0.9,us10007upd,2017-04-19T18:30:54.040Z,"23km WSW of Zonda, Argentina",4.7,82,us,us
2017-01-22T01:25:49.320Z,-43.1703,-74.2549,16.26,4.1,mb,0.59,us10007upc,2017-04-19T18:30:54.040Z,"52km W of Puerto Quellon, Chile",4.8,3,us,us
2017-01-21T17:03:55.140Z,-30.6667,-71.4437,48.97,4.1,mwr,1.2,us10007un2,2017-04-12T02:29:04.040Z,"24km WSW of Ovalle, Chile",6.4,33,us,us
2017-01-21T09:30:38.640Z,-33.8004,-68.6259,21.87,4.5,mwr,0.88,us10007uln,2017-04-12T02:29:04.040Z,"81km S of San Martin, Argentina",4.8,54,us,us
2017-01-20T08:20:47.630Z,-28.3357,-68.8358,110.7,4.2,mb,0.92,us10007ua3,2017-04-12T02:29:03.040Z,"77km NW of Vinchina, Argentina",9.7,7,us,us
2017-01-20T03:18:07.810Z,-31.2229,-68.9284,117.04,4.3,mb,0.76,us10007u9a,2017-04-12T02:29:02.040Z,"40km NNW of Zonda, Argentina",5.9,9,us,us
2017-01-19T12:01:51.580Z,-30.86,-71.5117,43.88,4.4,mwr,1.09,us10007u35,2017-04-12T02:29:01.040Z,"41km SW of Ovalle, Chile",7.7,66,us,us
2017-01-18T13:31:44.030Z,-43.267,-74.2329,26.25,4.5,mwr,1.08,us10007txm,2017-04-12T02:29:00.040Z,"52km WSW of Puerto Quellon, Chile",5.2,32,us,us
2017-01-16T14:34:36.430Z,-27.7877,-71.5935,11.11,4,ml,0.42,us10007tiu,2017-04-12T02:28:58.040Z,"119km NW of Vallenar, Chile",11.5,,us,guc
2017-01-14T06:59:13.340Z,-37.489,-73.9098,29.84,4.4,mb,0.52,us10007t94,2017-04-01T00:26:12.040Z,"26km WNW of Lebu, Chile",8.3,10,us,us
2017-01-13T13:43:04.180Z,-30.7303,-71.2922,49.66,4,mwr,0.52,us10007t3f,2017-04-01T00:26:12.040Z,"17km SSW of Ovalle, Chile",7.4,44,us,us
2017-01-12T19:23:57.670Z,-30.3796,-71.5763,32.87,4.4,mwr,0.79,us10007sxd,2017-04-01T00:26:10.040Z,"43km NW of Ovalle, Chile",4.6,56,us,us
2017-01-12T12:57:05.940Z,-33.6764,-70.5242,96.63,4.4,mb,0.86,us10007suy,2017-04-01T00:26:10.040Z,"8km SE of Puente Alto, Chile",7.2,8,us,us
2017-01-11T17:19:57.400Z,-31.0557,-68.0249,10,4.7,mb,1.03,us10007skq,2017-04-01T00:26:09.040Z,"59km NNE of San Martin, Argentina",2,5,us,us
2017-01-10T14:59:49.000Z,-31.335,-70.939,93.1,4.5,mwr,0.62,us10007sd0,2017-04-01T00:26:07.040Z,"39km NNE of Illapel, Chile",5.8,49,guc,us
2017-01-09T08:08:28.480Z,-39.4002,-73.1835,63.13,4.2,mb,1.46,us10007s3e,2017-04-01T00:26:06.040Z,"45km N of Las Animas, Chile",8.3,7,us,us
2017-01-09T00:40:34.960Z,-29.6582,-71.4294,44.07,4.3,mb,0.95,us10007s2a,2017-04-01T00:26:05.040Z,"32km NNW of La Serena, Chile",11.7,5,us,us
2017-01-08T00:33:48.350Z,-30.1501,-72.187,10,4.8,mwr,1.38,us10007rxs,2017-04-01T00:26:04.040Z,"84km WSW of Coquimbo, Chile",1.8,66,us,us
2017-01-07T04:56:09.890Z,-28.8177,-67.3701,124.34,4.5,mb,0.69,us10007rtd,2017-03-27T23:53:25.040Z,"40km NNE of Chilecito, Argentina",7.8,66,us,us
2017-01-07T01:15:54.160Z,-29.0115,-69.635,124.79,4.2,mb,0.96,us10007rsi,2017-03-27T23:53:25.040Z,"120km ESE of Vallenar, Chile",6.9,3,us,us
2017-01-06T23:11:36.260Z,-43.2739,-74.1873,25.35,4.1,mwr,0.95,us10007rs3,2017-03-27T23:53:25.040Z,"49km WSW of Puerto Quellon, Chile",4.5,18,us,us
2017-01-05T00:43:14.060Z,-27.4844,-69.453,102.08,4.3,mb,0.93,us10007r99,2017-03-27T23:53:23.040Z,"88km E of Copiapo, Chile",6.9,3,us,us
2017-01-04T13:24:04.680Z,-30.2832,-71.5346,45.41,4.9,mwr,0.83,us10007pnw,2017-03-27T23:53:22.040Z,"40km SSW of Coquimbo, Chile",4.4,53,us,us
2017-01-03T21:19:07.540Z,-43.3527,-74.5017,10.26,5.5,mww,0.91,us10007piy,2017-03-27T23:53:21.040Z,"76km WSW of Puerto Quellon, Chile",1.7,19,us,us
2017-01-03T20:16:37.770Z,-30.3126,-72.1905,25.23,4.3,mb,1.35,us10007pik,2017-03-27T23:53:21.040Z,"90km WSW of Coquimbo, Chile",8.8,9,us,us
2017-01-03T18:43:48.010Z,-34.152,-72.4387,18.95,4.3,mb,0.74,us10007phs,2017-03-27T23:53:20.040Z,"97km SW of San Antonio, Chile",7,7,us,us
2017-01-02T08:39:13.850Z,-33.9245,-70.616,94.79,4.2,mb,0.93,us10007p6s,2017-03-27T23:53:18.040Z,"17km SE of Paine, Chile",7.7,4,us,us
2017-01-02T01:07:14.090Z,-28.0774,-68.4816,146,4.3,mb,1.38,us10007p5j,2017-03-27T23:53:17.040Z,"80km NNW of Vinchina, Argentina",16.1,6,us,us
2017-01-01T18:02:52.790Z,-32.0786,-71.3262,90.19,4.4,mb,0.81,us10007p41,2017-03-27T23:53:17.040Z,"42km NNW of La Ligua, Chile",4.4,7,us,us
2017-01-01T17:47:02.460Z,-43.4535,-74.4927,18.98,4.2,mb,1.33,us10007p3x,2017-03-27T23:53:17.040Z,"80km WSW of Puerto Quellon, Chile",5.9,11,us,us
2017-01-01T15:19:05.260Z,-28.7905,-71.6717,6.6,4.3,mb,0.67,us10007p3k,2017-03-27T23:53:17.040Z,"92km WSW of Vallenar, Chile",5.7,9,us,us
2017-01-01T10:20:10.700Z,-29.992,-71.8472,17.78,3.9,mwr,1.2,us10007p2u,2017-03-27T23:53:17.040Z,"48km W of Coquimbo, Chile",6.5,62,us,us
2017-01-01T07:50:21.380Z,-29.995,-71.7813,40.36,4.3,mb,1.24,us10007p2d,2017-03-27T23:53:16.040Z,"42km W of Coquimbo, Chile",6.8,8,us,us
2017-01-01T04:13:10.730Z,-43.2793,-74.4059,21.97,3.9,mb,0.24,us10007p1h,2017-03-27T23:53:16.040Z,"66km WSW of Puerto Quellon, Chile",12.2,2,us,us
2017-01-01T03:25:38.490Z,-29.6335,-71.3277,42.3,4.1,mwr,1.08,us10007p19,2017-03-27T23:53:16.040Z,"31km NNW of La Serena, Chile",7.9,36,us,us
